MEMS 1	MEMS 2	MEMS 3	MEMS 4bis	MEMS 4	MEMS 5	MEMS 6	MEMS 7	MEMS 8	MEMS 15bis	MEMS 9	MEMS 10bis	MEMS 11bis	MEMS 17bis	MEMS 18bis	MEMS 19bis
2.668	-4.161	-11.540	-23.734	-24.542	-31.340	-53.628	-62.201	-46.018	-66.198	-57.264	-40.788	-25.771	-5.272	-22.195	-0.905
2.660	-2.171	-10.545	-23.744	-26.551	-32.360	-53.666	-63.230	-46.044	-65.222	-57.284	-38.821	-25.780	-4.281	-24.201	-0.901
1.651	-0.183	-9.550	-23.753	-28.559	-33.382	-52.703	-65.259	-47.069	-64.247	-62.305	-35.853	-26.788	-5.290	-26.206	-0.896
2.643	0.806	-9.554	-23.762	-31.568	-34.402	-52.741	-66.287	-48.094	-63.272	-63.325	-33.885	-25.795	-6.298	-26.210	-0.890
3.635	1.795	-9.558	-23.770	-33.576	-35.422	-53.778	-68.315	-49.119	-61.296	-63.345	-31.916	-24.804	-7.307	-25.216	0.114
5.627	2.784	-10.562	-22.779	-38.584	-36.442	-54.815	-69.343	-49.143	-59.320	-62.365	-29.948	-22.811	-9.315	-22.220	1.119
6.619	2.773	-11.567	-22.788	-38.592	-37.463	-55.852	-69.371	-49.168	-57.344	-60.384	-28.979	-20.819	-12.324	-19.224	3.124
8.611	2.762	-13.571	-21.798	-39.600	-39.482	-57.888	-70.398	-50.192	-55.368	-58.404	-28.010	-17.827	-16.333	-16.230	5.129
10.602	2.751	-14.575	-19.806	-41.608	-39.502	-59.924	-71.426	-49.217	-53.391	-54.423	-28.042	-14.834	-20.340	-12.234	5.134
12.594	2.740	-17.580	-19.815	-42.616	-40.522	-60.961	-71.453	-48.241	-51.414	-46.442	-28.072	-8.842	-23.349	-4.239	5.139
13.586	3.729	-18.584	-17.823	-42.624	-41.541	-62.996	-72.479	-48.265	-49.438	-46.461	-28.104	-8.849	-27.358	-1.244	5.144
13.578	2.719	-18.588	-15.832	-42.632	-43.560	-64.032	-73.506	-47.289	-47.460	-42.479	-29.134	-6.856	-33.366	-1.248	2.149
13.570	2.708	-18.592	-14.840	-43.640	-44.579	-65.067	-73.532	-45.313	-47.482	-38.498	-30.165	-4.864	-35.374	2.747	0.155
10.562	2.697	-18.595	-13.848	-43.646	-45.599	-66.102	-74.557	-43.336	-46.505	-31.516	-30.195	-5.870	-35.383	2.743	-1.840
8.554	2.686	-17.600	-13.858	-43.653	-47.618	-66.137	-74.583	-42.358	-46.527	-28.534	-31.226	-7.877	-36.390	2.739	-1.835
5.546	2.676	-16.604	-13.866	-44.661	-48.636	-66.172	-75.608	-41.382	-47.548	-26.552	-32.255	-10.884	-35.398	0.734	-7.830
5.538	2.665	-15.607	-14.874	-44.668	-49.655	-65.206	-76.633	-40.404	-49.570	-24.570	-33.286	-10.891	-34.407	0.730	-9.824
-0.470	2.654	-14.611	-15.882	-46.675	-50.673	-63.241	-77.658	-40.428	-51.592	-24.587	-33.315	-18.897	-31.415	-4.274	-11.820
-3.478	1.644	-12.615	-17.890	-47.682	-50.691	-61.275	-78.682	-40.450	-53.612	-24.605	-34.345	-22.904	-28.423	-7.279	-13.814
-7.486	1.633	-11.619	-19.898	-48.689	-50.709	-59.308	-79.706	-40.472	-56.633	-25.622	-34.374	-27.910	-24.431	-10.283	-13.809
-9.493	0.623	-10.623	-22.907	-49.695	-49.728	-58.342	-79.730	-41.494	-59.654	-26.639	-34.404	-31.916	-20.438	-12.287	-13.803
-10.501	0.613	-8.627	-24.915	-49.701	-48.745	-56.375	-80.754	-42.517	-62.674	-28.655	-35.433	-35.923	-16.446	-14.292	-12.797
-12.509	-0.398	-8.629	-27.923	-49.707	-46.763	-55.408	-80.777	-43.538	-65.694	-30.672	-35.462	-38.928	-12.454	-15.296	-11.792
-12.517	-1.408	-7.633	-29.930	-49.714	-44.781	-54.442	-80.800	-43.560	-68.714	-32.688	-36.491	-40.934	-9.462	-15.301	-10.786
-10.524	-2.419	-7.637	-31.938	-46.720	-42.798	-53.474	-80.823	-44.581	-71.734	-36.704	-36.520	-40.941	-6.470	-15.304	-7.781
-10.533	-3.429	-7.640	-32.946	-46.726	-39.815	-54.506	-79.846	-45.603	-73.753	-37.720	-36.548	-40.946	-4.477	-14.308	-5.775
-9.539	-5.439	-7.644	-33.953	-44.732	-37.832	-54.539	-78.869	-46.623	-76.773	-37.736	-37.576	-38.951	-3.484	-12.313	-1.770
-7.547	-5.450	-8.647	-32.962	-41.738	-34.849	-56.570	-77.891	-46.644	-77.792	-39.752	-37.604	-38.957	-4.492	-11.316	0.236
-2.555	-6.460	-10.651	-30.969	-35.744	-32.865	-60.603	-75.913	-48.665	-77.810	-40.767	-37.632	-36.962	-4.500	-7.320	0.241
-0.563	-6.469	-11.654	-30.977	-32.748	-31.882	-63.634	-74.934	-48.685	-77.829	-40.783	-37.661	-31.967	-6.507	-5.324	1.247
1.430	-6.480	-12.657	-25.984	-29.754	-29.899	-66.665	-70.956	-51.706	-76.848	-40.798	-35.688	-31.973	-10.515	-5.328	3.252
1.422	-7.490	-13.660	-21.991	-26.759	-29.915	-68.697	-68.977	-51.725	-74.865	-40.813	-35.716	-29.978	-13.521	-3.331	3.258
3.414	-6.500	-15.663	-18.998	-25.765	-30.931	-71.727	-66.998	-55.746	-73.883	-41.828	-34.743	-26.983	-16.529	-2.336	4.263
3.407	-6.510	-16.666	-15.007	-23.770	-30.947	-73.758	-67.018	-57.765	-72.901	-41.842	-32.771	-25.988	-18.536	-2.339	4.270
3.399	-6.520	-17.669	-12.014	-23.775	-33.963	-74.789	-64.039	-60.785	-70.918	-42.856	-32.797	-24.993	-20.544	-3.342	3.276
2.391	-6.530	-17.672	-10.021	-23.780	-35.978	-75.818	-63.058	-62.804	-69.935	-43.870	-31.825	-24.997	-22.551	-3.347	3.281
0.384	-5.540	-17.675	-8.028	-24.785	-37.995	-75.849	-62.078	-64.824	-68.952	-44.884	-30.851	-26.002	-23.558	-4.350	3.287
-0.624	-5.549	-17.678	-6.035	-26.789	-40.010	-75.879	-62.097	-66.843	-67.968	-46.898	-31.879	-28.006	-23.566	-6.353	3.293
-1.631	-5.559	-16.681	-6.042	-27.794	-42.025	-74.908	-62.117	-68.861	-67.985	-48.911	-31.905	-29.010	-22.572	-7.358	2.299
-4.639	-5.569	-15.684	-6.048	-32.798	-44.039	-74.938	-63.136	-69.880	-68.002	-51.925	-32.932	-31.015	-21.579	-9.361	2.305
-4.646	-6.579	-13.687	-6.056	-32.803	-45.055	-72.966	-65.154	-69.898	-68.017	-53.938	-34.957	-33.019	-20.586	-13.364	2.311
-4.654	-7.589	-12.689	-8.063	-35.807	-47.069	-71.996	-68.173	-69.917	-69.033	-55.951	-35.983	-35.023	-15.593	-13.367	1.317
-4.661	-8.599	-10.692	-11.070	-37.811	-47.084	-70.025	-68.191	-68.935	-71.049	-57.963	-39.010	-38.027	-13.600	-15.371	1.323
-2.669	-9.609	-7.694	-11.076	-40.815	-49.099	-67.052	-71.209	-64.954	-71.064	-58.976	-41.035	-42.031	-10.607	-19.374	1.329
-1.676	-10.618	-6.697	-12.083	-40.819	-49.113	-65.081	-73.227	-64.971	-72.079	-58.988	-43.061	-42.034	-10.613	-20.377	1.335
0.316	-11.627	-5.700	-15.089	-40.822	-48.127	-65.110	-78.245	-60.989	-74.094	-60.000	-46.086	-45.038	-5.620	-21.381	1.341
3.309	-12.637	-5.702	-16.097	-39.826	-49.142	-62.137	-79.262	-61.006	-75.109	-59.012	-47.112	-45.042	-3.626	-22.384	1.347
5.301	-13.647	-6.705	-16.103	-38.830	-49.155	-57.165	-81.279	-57.024	-75.123	-57.024	-48.137	-46.045	-3.633	-22.387	1.353
7.294	-14.656	-6.707	-16.109	-36.833	-49.169	-54.192	-82.296	-56.041	-75.137	-55.036	-48.162	-46.049	-1.640	-22.391	1.360
9.287	-15.666	-8.710	-16.116	-34.837	-49.183	-51.219	-82.311	-55.058	-75.151	-53.047	-47.187	-46.052	-1.646	-21.393	0.366
9.279	-17.675	-9.711	-16.122	-32.840	-49.196	-49.246	-82.327	-54.074	-75.165	-51.058	-46.212	-45.054	-1.653	-20.396	0.372
11.272	-17.685	-10.713	-15.128	-29.843	-49.209	-46.273	-81.343	-54.090	-74.178	-49.070	-44.236	-43.058	-3.660	-19.400	-0.622
11.265	-18.693	-12.716	-14.134	-28.845	-50.223	-44.300	-79.359	-54.107	-73.191	-46.081	-43.261	-41.061	-5.665	-17.403	-3.615
11.257	-19.703	-13.718	-14.141	-26.848	-50.236	-43.326	-77.375	-55.123	-72.204	-44.092	-41.285	-39.063	-7.671	-15.405	-3.608
11.250	-20.712	-16.720	-13.147	-24.851	-50.248	-43.352	-75.390	-55.140	-71.217	-42.102	-39.309	-38.066	-10.678	-14.409	-5.602
11.243	-20.722	-16.722	-12.153	-24.854	-50.262	-43.378	-72.405	-56.155	-70.230	-40.112	-37.333	-36.069	-13.684	-10.411	-8.597
10.236	-21.731	-18.725	-12.159	-24.857	-48.274	-44.403	-68.420	-56.171	-70.242	-38.122	-36.357	-34.071	-16.691	-10.414	-14.590
9.228	-21.740	-18.727	-13.165	-24.859	-47.286	-46.429	-68.434	-56.187	-69.255	-37.132	-35.381	-32.073	-19.697	-8.416	-16.584
8.221	-21.750	-19.729	-13.171	-26.862	-47.299	-52.454	-65.448	-55.202	-69.266	-34.142	-35.404	-29.076	-22.703	-6.420	-19.577
8.214	-21.759	-19.730	-13.177	-26.863	-43.311	-55.479	-64.462	-54.217	-68.278	-33.151	-35.428	-28.078	-24.708	-5.422	-21.571
7.207	-21.767	-20.732	-15.183	-28.865	-40.323	-55.504	-62.476	-54.233	-68.290	-33.161	-36.451	-27.079	-28.714	-5.425	-22.564
7.200	-20.776	-20.734	-16.189	-28.867	-38.335	-61.528	-62.489	-51.247	-68.300	-31.170	-37.474	-27.082	-29.720	-5.428	-23.558
7.193	-20.785	-21.735	-17.194	-31.869	-35.347	-63.553	-63.503	-50.262	-68.312	-31.179	-39.497	-25.084	-29.726	-5.430	-23.550
7.185	-20.795	-21.737	-18.200	-32.871	-33.358	-65.577	-65.515	-48.276	-68.323	-31.188	-39.520	-24.085	-30.732	-5.433	-23.543
7.178	-19.804	-21.739	-19.205	-32.873	-31.370	-66.601	-67.527	-47.291	-68.333	-30.196	-40.542	-23.087	-29.738	-5.435	-21.537
7.171	-19.813	-21.741	-21.211	-33.875	-29.381	-66.625	-69.540	-45.305	-68.343	-31.205	-41.565	-23.089	-28.744	-6.438	-19.530
6.164	-19.822	-21.743	-22.217	-34.875	-28.392	-65.648	-72.552	-43.319	-68.354	-31.214	-42.587	-22.090	-27.750	-6.440	-17.524
6.157	-18.830	-20.744	-23.222	-34.877	-28.403	-64.672	-75.564	-42.333	-68.363	-32.222	-42.610	-22.092	-26.755	-7.443	-14.516
5.150	-18.839	-20.745	-23.227	-34.878	-28.414	-63.695	-78.576	-41.346	-68.373	-32.230	-42.632	-22.093	-25.761	-8.446	-11.510
3.143	-18.848	-19.746	-24.233	-34.880	-30.424	-61.717	-80.587	-40.360	-68.383	-33.238	-42.653	-22.094	-23.766	-9.448	-9.503
2.136	-17.857	-18.748	-24.238	-34.881	-32.436	-59.741	-81.599	-39.373	-68.392	-33.245	-41.676	-22.095	-21.772	-10.450	-6.497
0.129	-15.865	-17.749	-23.243	-34.882	-34.446	-58.763	-83.610	-38.387	-68.401	-34.252	-41.697	-23.096	-20.778	-11.452	-3.490
-1.878	-15.874	-16.751	-22.249	-34.883	-38.456	-57.785	-84.620	-38.399	-68.410	-34.260	-41.719	-24.097	-18.783	-12.455	-1.483
-4.885	-11.883	-14.752	-21.254	-35.884	-41.467	-57.808	-84.631	-37.412	-68.418	-34.267	-40.740	-27.097	-18.789	-13.457	-0.476
-6.892	-11.891	-14.754	-21.259	-35.883	-45.476	-58.829	-83.641	-37.425	-68.427	-34.273	-40.762	-27.098	-17.794	-14.459	1.531
-7.899	-6.900	-14.755	-18.264	-35.884	-52.486	-59.851	-81.651	-38.438	-68.436	-34.280	-40.782	-28.099	-15.800	-14.462	3.538
-7.905	-4.908	-14.756	-16.268	-35.885	-55.496	-59.873	-81.660	-38.449	-68.443	-33.287	-39.804	-30.099	-15.804	-14.463	3.545
-8.912	-1.917	-15.756	-14.273	-35.885	-57.506	-63.894	-78.670	-40.462	-69.451	-33.294	-39.824	-32.100	-15.809	-13.465	3.552
-7.919	0.074	-15.758	-13.278	-35.885	-57.516	-65.915	-78.679	-42.474	-70.459	-33.300	-38.845	-32.100	-15.815	-12.467	3.559
-7.926	2.066	-16.759	-12.283	-35.886	-57.525	-67.935	-75.688	-44.486	-70.466	-33.306	-37.865	-33.100	-16.820	-11.470	2.566
-6.933	3.057	-17.760	-11.288	-36.886	-56.534	-68.956	-74.697	-46.497	-70.473	-33.311	-36.885	-33.100	-16.825	-10.471	2.573
-5.940	4.050	-18.761	-10.293	-36.885	-55.543	-70.977	-73.705	-48.509	-71.479	-35.317	-35.906	-32.100	-17.830	-9.473	1.580
-3.946	4.041	-18.762	-11.297	-36.885	-52.552	-71.997	-72.714	-50.520	-72.486	-36.322	-33.926	-31.100	-18.835	-7.475	-0.412
-2.953	2.033	-18.763	-12.302	-37.885	-48.560	-72.017	-71.722	-53.532	-73.493	-38.328	-31.946	-30.099	-19.841	-7.477	-1.406
0.040	0.024	-18.764	-13.306	-37.884	-45.570	-73.037	-71.730	-54.542	-73.499	-40.333	-29.966	-29.100	-20.845	-7.479	-3.398
0.033	-2.984	-18.765	-14.311	-38.884	-41.578	-72.057	-70.738	-56.554	-73.505	-42.337	-28.986	-28.099	-21.850	-6.480	-4.391
1.026	-8.993	-17.765	-16.316	-38.883	-34.586	-72.076	-69.745	-57.564	-73.512	-44.342	-27.005	-26.098	-21.855	-7.482	-7.383
2.019	-12.001	-16.765	-18.320	-39.882	-34.595	-71.095	-69.752	-58.575	-73.517	-47.348	-26.025	-25.098	-21.859	-9.484	-7.377
3.012	-16.008	-13.766	-20.324	-40.881	-31.603	-70.115	-68.758	-58.585	-73.523	-50.352	-25.044	-23.097	-21.864	-14.486	-9.369
3.005	-16.017	-12.767	-22.328	-40.880	-29.611	-70.133	-66.765	-58.595	-72.528	-50.356	-24.064	-23.096	-21.869	-18.487	-9.362
2.999	-20.025	-12.768	-25.332	-40.879	-29.619	-69.152	-64.771	-57.605	-70.533	-51.360	-24.082	-22.095	-19.874	-18.489	-10.354
2.992	-21.033	-12.768	-26.336	-40.878	-31.626	-68.171	-62.778	-57.615	-70.538	-51.364	-25.101	-22.095	-17.879	-21.491	-10.347
1.985	-21.041	-11.769	-26.341	-40.877	-33.634	-66.188	-61.784	-56.625	-69.542	-51.368	-25.120	-22.094	-17.883	-29.492	-9.339
1.979	-21.049	-11.769	-26.345	-40.875	-36.641	-65.207	-60.789	-55.635	-67.547	-50.371	-27.138	-22.092	-15.888	-33.493	-9.332
0.972	-20.057	-12.770	-25.349	-40.874	-40.648	-65.224	-60.795	-55.644	-65.551	-50.375	-29.157	-23.091	-10.892	-36.496	-8.325
1.966	-18.065	-12.769	-24.353	-39.873	-44.656	-64.242	-60.800	-55.653	-64.555	-46.379	-31.175	-23.090	-7.896	-38.497	-6.317
1.959	-16.073	-13.770	-23.357	-39.871	-48.663	-63.260	-60.805	-56.662	-64.559	-45.382	-33.194	-24.088	-5.901	-40.498	-5.310
1.953	-14.081	-14.770	-21.360	-39.869	-52.669	-63.277	-61.810	-57.671	-64.563	-44.384	-33.211	-24.086	-2.905	-40.499	-3.302
1.946	-13.089	-15.770	-19.365	-38.868	-55.677	-63.294	-63.815	-59.680	-64.565	-42.387	-36.230	-25.086	-0.910	-39.501	-1.295
1.939	-11.097	-16.771	-17.369	-38.866	-58.683	-63.311	-64.819	-60.688	-65.569	-41.390	-37.247	-25.084	1.086	-38.502	0.713
1.933	-9.105	-16.771	-15.372	-38.863	-60.690	-63.328	-66.824	-62.697	-66.571	-41.392	-39.265	-25.081	3.082	-35.503	2.720
1.926	-9.112	-15.771	-11.376	-37.861	-61.696	-63.345	-68.827	-63.706	-68.575	-42.394	-40.283	-25.080	4.077	-31.504	6.729
2.920	-8.120	-15.772	-11.379	-37.859	-60.702	-64.361	-70.830	-65.713	-69.578	-43.396	-41.300	-25.078	4.073	-26.505	8.736
0.914	-8.127	-14.772	-10.383	-35.857	-60.709	-64.377	-72.834	-66.721	-71.579	-44.398	-43.317	-24.076	3.069	-16.507	8.744
0.907	-9.135	-14.771	-8.386	-35.855	-58.715	-65.392	-73.837	-66.729	-72.582	-48.401	-44.334	-24.073	3.065	-10.508	10.751
0.901	-11.143	-13.771	-6.390	-34.852	-53.721	-65.409	-75.840	-66.736	-73.584	-48.402	-47.352	-24.072	1.062	-5.509	11.759
-0.106	-13.151	-13.771	-6.394	-32.849	-49.727	-65.425	-74.843	-64.745	-74.586	-50.403	-47.368	-23.069	-3.942	-5.510	11.767
-4.112	-14.158	-13.771	-6.397	-29.846	-46.732	-65.439	-74.846	-62.751	-74.588	-52.405	-50.385	-23.066	-3.947	3.488	10.774
-5.118	-14.165	-13.771	-6.400	-27.844	-43.738	-64.455	-73.848	-60.759	-74.588	-53.406	-50.402	-23.063	-5.951	6.488	10.783
-7.125	-18.173	-13.771	-7.403	-25.841	-40.743	-63.469	-72.851	-57.766	-73.590	-53.406	-52.419	-23.062	-11.955	6.487	6.790
-9.131	-19.181	-13.771	-8.406	-24.838	-38.749	-61.485	-71.853	-55.773	-72.591	-52.407	-53.435	-24.059	-13.958	11.486	4.798
-10.138	-20.188	-15.771	-10.410	-22.835	-36.754	-59.499	-69.854	-53.780	-70.592	-51.409	-54.450	-24.056	-15.962	11.484	0.806
-12.144	-21.195	-16.770	-12.413	-21.832	-35.758	-57.514	-68.855	-51.787	-69.593	-50.409	-53.467	-24.053	-16.966	10.484	-2.186
-12.150	-22.202	-17.769	-14.416	-20.828	-35.764	-55.528	-68.856	-50.793	-69.593	-48.409	-53.483	-25.050	-17.970	9.483	-6.178
-13.156	-22.210	-18.769	-17.419	-20.825	-36.768	-53.542	-67.857	-49.799	-68.593	-46.409	-52.499	-25.047	-18.974	8.482	-10.170
-13.163	-22.218	-18.769	-20.422	-20.821	-37.774	-51.556	-67.858	-49.805	-68.594	-44.409	-51.514	-25.043	-18.978	5.482	-14.162
-13.169	-21.225	-19.768	-26.425	-21.818	-38.778	-50.569	-68.859	-50.812	-68.593	-42.409	-47.530	-26.041	-18.981	3.480	-17.155
-12.176	-21.233	-19.768	-26.428	-22.815	-39.782	-48.583	-70.859	-51.817	-69.593	-40.408	-47.545	-26.037	-19.985	0.480	-19.146
-10.182	-20.239	-18.767	-31.431	-26.811	-41.787	-47.597	-72.860	-52.823	-70.592	-39.409	-44.561	-27.034	-19.987	-1.521	-21.138
-10.189	-18.246	-18.767	-31.434	-28.806	-43.790	-46.610	-74.860	-54.829	-71.592	-38.408	-42.576	-28.030	-20.991	-6.521	-22.130
-9.195	-14.254	-16.766	-34.437	-28.802	-46.794	-46.623	-80.860	-57.834	-75.591	-38.407	-36.591	-28.027	-22.995	-6.522	-20.122
-8.201	-11.261	-16.765	-35.439	-29.799	-46.799	-46.635	-80.859	-59.839	-77.589	-39.406	-34.606	-28.023	-24.998	-8.523	-20.113
-7.207	-9.268	-13.764	-35.442	-32.795	-47.802	-47.648	-83.859	-63.845	-79.589	-42.405	-32.621	-29.019	-27.002	-10.523	-16.106
-7.213	-7.276	-12.764	-34.444	-32.791	-47.806	-47.660	-85.857	-64.849	-79.587	-44.403	-32.636	-29.015	-27.005	-11.523	-16.097
-7.220	-4.282	-11.763	-33.448	-32.786	-48.809	-47.673	-88.856	-64.855	-82.585	-44.402	-30.650	-30.012	-32.008	-11.524	-9.089
-7.226	-3.289	-10.762	-31.450	-32.781	-47.813	-48.685	-88.855	-65.859	-83.584	-47.401	-29.665	-30.007	-34.012	-12.525	-6.081
-8.232	-2.296	-10.762	-29.452	-31.777	-47.816	-48.697	-87.853	-64.864	-83.581	-52.399	-29.679	-29.003	-35.015	-12.525	-2.073
-8.238	-1.304	-10.761	-26.455	-29.773	-46.819	-49.709	-85.851	-62.868	-82.579	-54.397	-30.694	-27.999	-36.018	-12.525	1.935
-9.244	-0.311	-10.760	-24.457	-27.768	-45.823	-50.720	-83.850	-60.873	-81.576	-57.395	-31.708	-26.995	-36.021	-12.526	4.944
-10.250	-0.318	-10.759	-21.459	-26.763	-44.825	-52.732	-79.848	-57.878	-79.574	-58.393	-31.721	-25.990	-34.025	-12.526	6.952
-10.256	-0.324	-11.757	-19.462	-24.759	-43.829	-53.743	-76.845	-54.881	-77.572	-60.390	-32.736	-23.986	-32.028	-12.527	8.960
-10.262	-2.331	-11.757	-17.464	-23.753	-43.831	-55.754	-72.843	-51.884	-75.568	-61.388	-33.749	-22.982	-25.031	-12.527	11.969
-9.268	-2.338	-11.756	-14.467	-21.748	-42.833	-58.765	-68.840	-48.889	-72.566	-61.386	-34.763	-20.977	-25.034	-12.527	11.977
-6.274	-4.345	-11.755	-13.469	-21.743	-41.836	-60.775	-64.836	-46.893	-69.562	-60.383	-35.776	-18.972	-20.036	-12.527	11.986
-4.280	-6.352	-11.754	-11.471	-22.738	-41.838	-63.786	-62.833	-43.896	-67.559	-59.380	-35.790	-18.967	-14.039	-12.527	11.994
-4.286	-10.358	-9.753	-8.472	-22.733	-41.841	-65.796	-58.830	-41.899	-65.556	-58.377	-36.803	-18.963	-5.042	-12.528	11.003
0.707	-12.365	-9.751	-8.474	-24.728	-41.843	-68.806	-58.826	-40.902	-65.551	-56.374	-36.817	-18.958	-1.045	-13.528	10.011
3.701	-14.372	-6.750	-6.477	-27.722	-41.845	-71.816	-58.823	-39.906	-65.547	-52.371	-36.829	-20.953	-1.048	-14.528	9.019
6.695	-17.379	-4.749	-6.479	-30.716	-42.847	-75.826	-58.819	-39.908	-65.543	-50.367	-36.842	-21.947	1.950	-14.528	8.028
9.689	-18.386	-2.747	-6.481	-33.711	-42.848	-75.836	-62.815	-39.911	-69.539	-50.364	-36.855	-24.943	3.947	-15.527	7.036
12.683	-20.392	-0.746	-5.483	-35.705	-42.851	-77.845	-64.811	-41.913	-71.534	-46.360	-36.867	-26.937	2.944	-15.528	6.045
13.677	-21.398	0.256	-6.484	-37.699	-43.852	-79.855	-67.806	-41.916	-71.529	-43.356	-36.881	-28.932	0.941	-16.528	5.054
15.671	-21.405	0.257	-6.486	-39.693	-44.854	-79.863	-70.801	-42.918	-76.525	-41.351	-36.893	-31.926	-2.061	-16.528	5.063
16.666	-22.412	0.258	-7.488	-40.687	-44.855	-78.873	-73.795	-42.921	-78.519	-39.348	-36.905	-33.921	-5.064	-15.528	4.071
16.660	-22.419	-1.740	-8.490	-41.681	-44.856	-77.882	-76.790	-42.923	-80.514	-37.343	-36.917	-34.915	-9.067	-15.527	4.079
16.654	-21.425	-1.739	-9.491	-42.675	-45.857	-76.890	-78.785	-42.925	-81.508	-35.339	-36.929	-36.909	-13.069	-14.528	3.089
15.648	-20.431	-4.738	-10.493	-41.669	-46.858	-73.899	-80.780	-41.926	-81.503	-33.334	-36.941	-36.903	-17.072	-12.528	2.097
14.642	-19.438	-7.735	-11.494	-40.663	-46.859	-71.907	-81.774	-40.928	-80.497	-31.329	-36.953	-36.898	-21.074	-10.527	2.106
9.636	-17.444	-14.734	-12.496	-39.656	-46.859	-68.915	-82.768	-40.929	-79.491	-30.324	-36.965	-35.892	-23.077	-6.527	0.114
9.631	-15.451	-18.732	-13.497	-38.649	-46.861	-65.923	-82.762	-39.931	-76.485	-28.320	-36.976	-35.886	-25.079	-6.526	-0.877
7.625	-12.457	-18.731	-15.499	-37.643	-46.861	-62.931	-82.756	-39.932	-74.479	-28.314	-35.988	-33.880	-26.082	-1.526	-2.868
4.619	-12.464	-21.729	-15.501	-35.636	-46.862	-59.938	-81.749	-40.934	-69.472	-28.309	-35.999	-32.874	-26.084	-1.526	-4.859
-0.388	-9.469	-26.727	-16.502	-32.630	-46.862	-55.946	-81.743	-44.934	-69.465	-30.303	-36.011	-27.868	-26.086	2.474	-4.850
-2.393	-9.476	-28.726	-16.503	-31.623	-46.861	-53.953	-80.735	-47.935	-66.459	-33.297	-35.022	-25.861	-24.089	3.475	-6.842
-4.399	-9.482	-28.724	-15.504	-31.615	-45.862	-52.960	-77.728	-51.936	-62.451	-35.292	-35.033	-23.855	-21.091	3.475	-6.833
-6.405	-9.489	-28.722	-15.505	-30.608	-45.862	-52.967	-75.721	-56.937	-61.445	-35.286	-36.044	-22.849	-19.093	4.476	-7.824
-7.410	-10.495	-27.719	-14.507	-29.602	-44.862	-52.974	-73.713	-61.937	-60.438	-42.280	-37.055	-20.842	-17.094	2.477	-7.815
-8.416	-11.501	-25.718	-13.508	-29.595	-44.861	-53.981	-71.705	-67.937	-59.430	-45.273	-38.066	-18.835	-17.096	1.476	-6.805
-8.422	-13.507	-23.716	-13.509	-29.588	-43.862	-54.987	-69.698	-72.937	-59.422	-49.267	-39.076	-17.828	-15.098	-0.523	-5.797
-7.427	-15.513	-20.714	-12.510	-29.579	-43.861	-55.993	-68.690	-77.938	-59.414	-52.261	-41.087	-16.821	-15.100	-3.522	-4.788
-7.433	-17.520	-17.712	-12.511	-29.572	-42.861	-58.000	-66.682	-82.937	-59.406	-54.254	-43.097	-15.815	-15.102	-5.522	-3.779
-6.439	-20.526	-15.710	-12.512	-29.565	-41.860	-59.006	-64.673	-85.937	-59.398	-55.247	-45.107	-14.808	-16.104	-8.521	-1.770
-4.444	-20.531	-12.708	-12.512	-29.557	-40.858	-60.012	-63.664	-87.937	-59.390	-56.240	-46.118	-14.801	-17.106	-10.520	0.240
-2.450	-21.537	-9.706	-13.514	-29.550	-39.858	-61.017	-62.655	-87.937	-59.381	-56.233	-48.127	-14.793	-18.108	-12.520	1.248
-2.456	-21.544	-9.704	-13.515	-29.542	-38.857	-62.023	-61.646	-86.936	-58.372	-54.227	-49.138	-15.787	-20.110	-14.519	2.257
-0.462	-20.550	-8.701	-15.516	-29.534	-35.856	-62.028	-61.637	-84.935	-57.364	-52.219	-51.147	-15.780	-25.112	-15.519	4.267
0.532	-19.556	-7.699	-15.516	-28.526	-35.854	-62.033	-61.628	-81.934	-57.354	-50.211	-51.158	-16.772	-25.114	-16.518	4.275
2.527	-17.561	-8.697	-16.517	-29.518	-34.854	-61.038	-61.618	-71.934	-55.346	-44.204	-50.167	-19.764	-29.116	-16.517	5.284
3.521	-14.567	-9.694	-16.517	-29.510	-33.852	-61.043	-62.608	-71.933	-55.336	-42.196	-49.177	-19.758	-29.117	-15.516	5.294
3.516	-11.573	-10.692	-17.519	-29.502	-30.851	-60.048	-64.599	-66.931	-53.327	-40.189	-45.186	-21.750	-32.119	-15.515	6.303
3.510	-8.579	-12.690	-17.519	-30.493	-30.849	-60.052	-66.589	-61.930	-53.316	-40.181	-42.195	-23.742	-32.121	-15.515	7.313
3.505	-5.585	-14.688	-17.520	-31.485	-30.848	-59.057	-66.578	-52.928	-54.307	-37.172	-39.205	-28.734	-31.123	-13.514	7.321
3.499	-2.590	-15.685	-17.520	-32.477	-30.845	-58.061	-68.567	-48.927	-55.296	-37.164	-36.213	-30.726	-31.124	-13.513	7.330
3.494	0.404	-17.683	-17.520	-33.469	-31.844	-59.066	-70.556	-46.925	-57.287	-37.155	-32.223	-33.719	-29.126	-12.512	8.340
3.488	3.398	-19.680	-17.521	-34.460	-32.841	-59.069	-71.546	-45.924	-59.277	-39.147	-30.231	-35.711	-26.127	-12.510	8.349
2.483	5.392	-21.677	-16.522	-35.452	-34.839	-59.073	-72.535	-45.921	-62.266	-40.139	-27.240	-38.703	-23.129	-12.509	8.359
